Iteration,VS,Thickness,Likelihood,Misfit,Acceptance
614,"[2634, 3322, 3701, 4133, 4229, 4345, 4500]","[1239, 3290, 3900, 6334, 6709, 13074, 0]",0.12279321867732532,4.19,1
666,"[2634, 3322, 3701, 4133, 4312, 4345, 4500]","[1239, 3290, 3900, 6334, 6709, 13074, 0]",0.12775464374780354,4.12,1
670,"[2634, 3322, 3701, 4081, 4312, 4345, 4500]","[1239, 3290, 3900, 6334, 6709, 13074, 0]",0.12477470987452452,4.16,1
677,"[2587, 3322, 3701, 4081, 4312, 4345, 4500]","[1239, 3290, 3900, 6334, 6709, 13074, 0]",0.11146260860094281,4.39,1
678,"[2587, 3581, 3701, 4081, 4312, 4345, 4500]","[1239, 3290, 3900, 6334, 6709, 13074, 0]",0.14692018202022394,3.84,1
693,"[2587, 3581, 3701, 4081, 4312, 4345, 4500]","[1239, 3290, 3900, 6545, 6709, 13074, 0]",0.14648685060146655,3.84,1
706,"[2587, 3581, 3701, 4081, 4312, 4345, 4500]","[1239, 3290, 3900, 6680, 6709, 13074, 0]",0.14547114646755135,3.86,1
710,"[2587, 3581, 3701, 4081, 4312, 4345, 4500]","[1239, 3290, 3900, 6217, 6709, 13074, 0]",0.1468155569789093,3.84,1
711,"[2587, 3581, 3701, 4081, 4312, 4345, 4405]","[1239, 3290, 3900, 6217, 6709, 13074, 0]",0.1293368055653601,4.09,1
715,"[2587, 3581, 3701, 4178, 4312, 4345, 4405]","[1239, 3290, 3900, 6217, 6709, 13074, 0]",0.12666224748726634,4.13,1
720,"[2587, 3581, 3701, 4178, 4312, 4345, 4405]","[1239, 2963, 3900, 6217, 6709, 13074, 0]",0.10182615337503163,4.57,1
723,"[2587, 3655, 3701, 4178, 4312, 4345, 4405]","[1239, 2963, 3900, 6217, 6709, 13074, 0]",0.10165173984818547,4.57,1
725,"[2587, 3655, 3701, 4178, 4312, 4345, 4405]","[1239, 2963, 3900, 6217, 6709, 10292, 0]",0.09458729908843923,4.72,1
727,"[3473, 3655, 3701, 4178, 4312, 4345, 4405]","[1239, 2963, 3900, 6217, 6709, 10292, 0]",0.06537236223884114,5.46,1
732,"[3473, 3655, 3701, 4178, 4312, 4345, 4500]","[1239, 2963, 3900, 6217, 6709, 10292, 0]",0.06282068431518113,5.53,1
734,"[3473, 3655, 3701, 4178, 4312, 4345, 4500]","[1239, 2963, 4112, 6217, 6709, 10292, 0]",0.07843627469766506,5.09,1
745,"[3473, 3655, 3701, 4178, 4312, 4345, 4500]","[1239, 2963, 5955, 6217, 6709, 10292, 0]",0.14022710971997826,3.93,1
758,"[3473, 3655, 3701, 4178, 4312, 4345, 4500]","[1239, 2963, 5955, 6217, 6709, 10292, 0]",0.14022710971997826,3.93,0
770,"[3473, 3655, 3701, 4178, 4312, 4345, 4500]","[1239, 2963, 5955, 6217, 6440, 10292, 0]",0.13935827892410466,3.94,1
779,"[3473, 3655, 3701, 4178, 4312, 4345, 4500]","[1239, 2963, 5955, 6217, 6440, 10292, 0]",0.13935827892410466,3.94,1
782,"[3473, 3655, 3701, 4178, 4312, 4345, 4500]","[1239, 2963, 5955, 6217, 6440, 10292, 0]",0.13935827892410466,3.94,0
783,"[3473, 3655, 3701, 4178, 4312, 4345, 4500]","[1239, 2963, 5955, 6217, 6440, 12365, 0]",0.14660339186019566,3.84,1
788,"[3473, 3655, 3701, 4178, 4312, 4345, 4500]","[1239, 2963, 5676, 6217, 6440, 12365, 0]",0.16552777640737582,3.6,1
807,"[3473, 3655, 3701, 4178, 4312, 4345, 4500]","[1239, 2271, 5676, 6217, 6440, 12365, 0]",0.17816699679621897,3.45,1
814,"[3473, 3655, 3701, 3787, 4312, 4345, 4500]","[1239, 2271, 5676, 6217, 6440, 12365, 0]",0.1408483989492145,3.92,1
829,"[3467, 3655, 3701, 3787, 4312, 4345, 4500]","[1239, 2271, 5676, 6217, 6440, 12365, 0]",0.14135412942756984,3.91,1
