Depth_km,Vs_km_s
0.0,0.8822456797742328
0.10018214936247723,0.8823347311993083
0.20036429872495445,0.8834249778875359
0.3005464480874317,0.8884731911647004
0.4007285974499089,0.8991870808024316
0.5009107468123861,0.9256738709401411
0.6010928961748634,1.0628792591041676
0.7012750455373405,1.5717026923956063
0.8014571948998178,2.381699166142249
0.9016393442622951,2.885660556366756
1.0018214936247722,3.013767611379127
1.1020036429872495,3.030530315382973
1.2021857923497268,3.032143182749021
1.302367941712204,3.0322429906542054
1.402550091074681,3.0323643115196086
1.5027322404371584,3.034428745643611
1.6029143897996356,3.051227030760473
1.703096539162113,3.112817398865335
1.8032786885245902,3.2070337429841564
1.9034608378870672,3.2676370481087584
2.0036429872495445,3.2936254069223794
2.1038251366120218,3.3124342639806583
2.204007285974499,3.3274200375426437
2.3041894353369763,3.3371441236765067
2.4043715846994536,3.340392664098216
2.504553734061931,3.3325573022448833
2.604735883424408,3.3218542204908417
2.704918032786885,3.320950144012847
2.805100182149362,3.3289689869563848
2.9052823315118395,3.3396862009933184
3.0054644808743167,3.353646577211906
3.105646630236794,3.3666165146474514
3.2058287795992713,3.3726551667076583
3.3060109289617485,3.37491395502908
3.406193078324226,3.3798704277611415
3.506375227686703,3.387978322129755
3.6065573770491803,3.393927922764887
3.7067395264116576,3.399963885705067
3.8069216757741344,3.4091512702817983
3.9071038251366117,3.418791683230641
4.007285974499089,3.4268968884792272
4.107468123861566,3.4280708083524756
4.2076502732240435,3.426004255164097
4.307832422586521,3.429247417345751
4.408014571948998,3.4330299702045646
4.508196721311475,3.4341148386527376
4.608378870673953,3.435286069405959
4.70856102003643,3.4401508015929174
4.808743169398907,3.4481696445364554
4.908925318761384,3.4531207390284626
5.009107468123862,3.4552904759248086
5.109289617486339,3.460241570416816
5.209471766848816,3.4682604133603534
5.3096539162112935,3.473125145547312
5.40983606557377,3.4742990654205603
5.510018214936247,3.475472985293808
5.610200364298724,3.4803377174807677
5.710382513661202,3.488356560424305
5.810564663023679,3.4933076549163125
5.910746812386156,3.495477391812659
6.0109289617486334,3.5004284863046657
6.111111111111111,3.5084473292482032
6.211293260473588,3.5133093723151347
6.311475409836065,3.514394240763308
6.4116575591985425,3.514483292188383
6.51183970856102,3.514485981308411
6.612021857923497,3.514485981308411
6.712204007285974,3.514485981308411
6.812386156648452,3.514488670428438
6.912568306010929,3.514577721853513
7.012750455373406,3.5156625903016865
7.112932604735883,3.5205246333686184
7.213114754098361,3.528540787192129
7.313296903460838,3.5334028302590603
7.413479052823315,3.534487698707234
7.513661202185792,3.5345767501323087
7.613843351548269,3.534579439252336
7.714025500910746,3.534579439252336
7.814207650273223,3.5345821283723637
7.914389799635701,3.534671179797439
8.014571948998178,3.535756048245612
8.114754098360656,3.5406180913125436
8.214936247723132,3.548634245136054
8.31511839708561,3.553496288202986
8.415300546448087,3.554581156651159
8.515482695810565,3.5546702080762342
8.615664845173042,3.5546728971962613
8.715846994535518,3.5546728971962613
8.816029143897996,3.5546728971962613
8.916211293260472,3.5546728971962613
9.01639344262295,3.5546728971962613
9.116575591985427,3.554675586316289
9.216757741347905,3.554764637741364
9.316939890710382,3.555849506189537
9.41712204007286,3.560711549256469
9.517304189435336,3.568727703079979
9.617486338797814,3.5735897461469106
9.71766848816029,3.574677303715111
9.817850637522769,3.574855406565262
9.918032786885245,3.5759429641334624
10.018214936247723,3.580805007200394
10.1183970856102,3.5888211610239042
10.218579234972678,3.593683204090836
10.318761384335154,3.594768072539009
10.418943533697632,3.5948571239640845
10.519125683060109,3.5948598130841116
10.619307832422587,3.5948598130841116
10.719489981785063,3.594862502204139
10.81967213114754,3.5949515536292145
10.919854280510018,3.596036422077388
11.020036429872494,3.6008984651443194
11.120218579234972,3.60891461896783
11.220400728597449,3.6137766620347613
11.320582877959927,3.6148615304829343
11.420765027322403,3.614950581908009
11.520947176684881,3.6149532710280363
11.621129326047358,3.6149532710280363
11.721311475409836,3.6149532710280363
11.821493624772312,3.6149532710280363
11.92167577413479,3.6149532710280363
12.021857923497267,3.6149532710280363
12.122040072859745,3.6149532710280363
12.222222222222221,3.6149532710280363
12.3224043715847,3.6149532710280363
12.422586520947176,3.6149532710280363
12.522768670309654,3.6149532710280363
12.62295081967213,3.6149532710280363
12.723132969034609,3.614955960148064
12.823315118397085,3.615045011573139
12.923497267759561,3.616129880021312
13.02367941712204,3.620991923088244
13.123861566484516,3.629008076911755
13.224043715846994,3.6338701199786865
13.32422586520947,3.63495498842686
13.424408014571949,3.6350440398519352
13.524590163934425,3.635046728971963
13.624772313296903,3.635046728971963
13.72495446265938,3.635046728971963
13.825136612021858,3.635046728971963
13.925318761384334,3.635046728971963
14.025500910746812,3.635046728971963
14.125683060109289,3.635046728971963
14.225865209471767,3.635046728971963
14.326047358834243,3.635046728971963
14.426229508196721,3.635046728971963
14.526411657559198,3.6350440398519352
14.626593806921676,3.63495498842686
14.726775956284152,3.6338701199786865
14.82695810564663,3.629008076911755
14.927140255009107,3.620991923088244
15.027322404371583,3.616129880021312
15.127504553734061,3.615045011573139
15.227686703096538,3.614955960148064
15.327868852459016,3.6149532710280363
15.428051001821492,3.6149532710280363
15.52823315118397,3.6149532710280363
15.628415300546447,3.6149532710280363
15.728597449908925,3.6149532710280363
15.828779599271401,3.6149532710280363
15.92896174863388,3.6149532710280363
16.029143897996356,3.6149532710280363
16.129326047358834,3.614955960148064
16.229508196721312,3.615045011573139
16.329690346083787,3.616129880021312
16.429872495446265,3.620991923088244
16.530054644808743,3.629008076911755
16.63023679417122,3.6339373479793693
16.730418943533696,3.6372485020544274
16.830601092896174,3.6644565755638014
16.930783242258652,3.7859186008120185
17.03096539162113,3.9851485265265296
17.131147540983605,4.1007526916847175
17.231329690346083,4.114996205998601
17.33151183970856,4.104341605615016
17.431693989071036,4.098372870675519
17.531876138433514,4.096114082354097
17.632058287795992,4.0911602987420626
17.73224043715847,4.0831387666784975
17.832422586520945,4.078187672186491
17.932604735883423,4.076017935290145
18.0327868852459,4.071066840798138
18.13296903460838,4.0630479978546
18.233151183970854,4.0581859547876675
18.333333333333332,4.057103775459522
18.43351548269581,4.057103775459522
18.53369763205829,4.0581859547876675
18.633879781420763,4.0630479978546
18.73406193078324,4.071061462558083
18.83424408014572,4.075834454199939
18.934426229508198,4.075834454199939
19.034608378870672,4.071061462558083
19.13479052823315,4.0630479978546
19.23497267759563,4.0581859547876675
19.335154826958103,4.057101086339495
19.43533697632058,4.057009345794392
19.53551912568306,4.056917605249289
19.635701275045538,4.055832736801117
19.735883424408012,4.050970693734185
19.83606557377049,4.042954539910675
19.93624772313297,4.038092496843744
20.036429872495447,4.03700762839557
20.13661202185792,4.0369185769704945
20.2367941712204,4.03691319873044
20.336976320582878,4.0368241473053645
20.437158469945356,4.035739278857192
20.53734061930783,4.0308772357902605
20.63752276867031,4.02286108196675
20.737704918032787,4.017999038899818
20.837887067395265,4.016914170451645
20.93806921675774,4.016825119026569
21.038251366120218,4.016822429906542
21.138433515482696,4.016822429906542
21.238615664845174,4.016822429906542
21.33879781420765,4.016822429906542
21.438979963570127,4.016822429906542
21.539162112932605,4.016822429906542
21.63934426229508,4.016822429906542
21.739526411657558,4.016822429906542
21.839708561020036,4.016819740786515
21.939890710382514,4.016730689361439
22.04007285974499,4.015645820913266
22.140255009107467,4.010783777846335
22.240437158469945,4.002767624022824
22.340619307832423,3.997905580955892
22.440801457194897,3.996820712507719
22.540983606557376,3.9967316610826438
22.641165755919854,3.9967289719626167
22.741347905282332,3.9967289719626167
22.841530054644807,3.9967289719626167
22.941712204007285,3.9967289719626167
23.041894353369763,3.9967289719626167
23.14207650273224,3.996726282842589
23.242258652094716,3.996637231417514
23.342440801457194,3.995552362969341
23.442622950819672,3.9906903199024093
23.542805100182147,3.9826741660788985
23.642987249544625,3.977812123011967
23.743169398907103,3.9767272545637944
23.84335154826958,3.9766382031387186
23.943533697632056,3.9766355140186915
24.043715846994534,3.9766355140186915
24.143897996357012,3.9766355140186915
24.24408014571949,3.9766355140186915
24.344262295081965,3.9766355140186915
24.444444444444443,3.9766355140186915
24.54462659380692,3.9766355140186915
24.6448087431694,3.9766355140186915
24.744990892531874,3.9766355140186915
24.845173041894352,3.9766355140186915
24.94535519125683,3.9766355140186915
25.04553734061931,3.9766355140186915
25.145719489981783,3.9766355140186915
25.24590163934426,3.9766355140186915
25.34608378870674,3.9766328248986644
25.446265938069217,3.9765437734735887
25.546448087431692,3.975458905025416
25.64663023679417,3.970596861958484
25.74681238615665,3.9625807081349738
25.846994535519123,3.9577213541880694
25.9471766848816,3.9567255371649717
26.04735883424408,3.9577213541880694
26.147540983606557,3.9625807081349738
26.247723132969032,3.970596861958484
26.34790528233151,3.975458905025416
26.44808743169399,3.9765437734735887
26.548269581056466,3.9766328248986644
