Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
184,"[1173, 2400, 3009, 3379, 3468, 3734, 4500]","[738, 1033, 3204, 3599, 10331, 14498, 0]",0.0033896953204924,11.37,0,3.25
186,"[1212, 2400, 3009, 3379, 3468, 3734, 4500]","[738, 1033, 3204, 3599, 10331, 14498, 0]",0.0028035402397414,11.75,1,3.29
188,"[1212, 2400, 3209, 3379, 3468, 3734, 4500]","[738, 1033, 3204, 3599, 10331, 14498, 0]",0.0049173038826383,10.63,1,3.29
192,"[1212, 2400, 3209, 3379, 3468, 3734, 4500]","[738, 1033, 3204, 3599, 10331, 15434, 0]",0.0026294486459785,11.88,1,3.29
194,"[1212, 2400, 3209, 3379, 3468, 3734, 4500]","[738, 1033, 3204, 3599, 10331, 15434, 0]",0.0026294486459785,11.88,0,3.29
195,"[1212, 2400, 3209, 3379, 3468, 3734, 4500]","[738, 1033, 3204, 3599, 10331, 15434, 0]",0.0026294486459785,11.88,0,3.29
197,"[1212, 2400, 3209, 3379, 3468, 3734, 4500]","[738, 1033, 3204, 3599, 10331, 15434, 0]",0.0026294486459785,11.88,1,3.29
199,"[1212, 2400, 3209, 3379, 3468, 3734, 4500]","[738, 1033, 3204, 3599, 10331, 15434, 0]",0.0026294486459785,11.88,0,3.29
202,"[1212, 2400, 3209, 3379, 3468, 3734, 4500]","[738, 1033, 1126, 3599, 10331, 15434, 0]",0.0107480023538771,9.07,1,3.29
203,"[1212, 2495, 3209, 3379, 3468, 3734, 4500]","[738, 1033, 1126, 3599, 10331, 15434, 0]",0.0112188647463966,8.98,1,3.29
204,"[1212, 2495, 3209, 3379, 3468, 3734, 4500]","[738, 1033, 1126, 3599, 10331, 15434, 0]",0.0108203824886264,9.05,1,3.18
209,"[1212, 2495, 3209, 3379, 3468, 3734, 4500]","[738, 1033, 1126, 3599, 7587, 15434, 0]",0.0194282647848546,7.88,1,3.18
212,"[1212, 2495, 3209, 3379, 3468, 3734, 4500]","[738, 1033, 1126, 4013, 7587, 15434, 0]",0.0203799460354731,7.79,1,3.18
217,"[1212, 2495, 3209, 3379, 3468, 3734, 4500]","[738, 1033, 1126, 4013, 7587, 15434, 0]",0.0203799460354731,7.79,0,3.18
218,"[1212, 2495, 3209, 3379, 3468, 3734, 4500]","[738, 1033, 1126, 4013, 7587, 15434, 0]",0.0203799460354731,7.79,0,3.18
220,"[1155, 2495, 3209, 3379, 3468, 3734, 4500]","[738, 1033, 1126, 4013, 7587, 15434, 0]",0.032230466895888,6.87,1,3.32
223,"[1155, 2495, 2908, 3379, 3468, 3734, 4500]","[738, 1033, 1126, 4013, 7587, 15434, 0]",0.018864464950299,7.94,1,3.32
224,"[829, 2495, 2908, 3379, 3468, 3734, 4500]","[738, 1033, 1126, 4013, 7587, 15434, 0]",0.0156957294066808,8.31,1,3.32
227,"[829, 2495, 2908, 3379, 3468, 3734, 4500]","[738, 1033, 1126, 4013, 7587, 15434, 0]",0.0156957294066808,8.31,0,3.32
229,"[829, 2495, 2908, 3379, 3468, 3734, 4500]","[738, 1033, 1126, 4013, 7587, 15434, 0]",0.0156957294066808,8.31,0,3.32
