Iteration,VS,Thickness,Likelihood,Misfit,Acceptance
1,"[3301, 3450, 3511, 3654, 3727, 3783, 4316]","[1396, 3521, 5123, 5868, 8491, 8821, 0]",0.4026730531221984,1.82,1
10,"[3301, 3450, 3511, 3654, 3727, 3864, 4316]","[1396, 3521, 5123, 5868, 8491, 8821, 0]",0.386433513855036,1.9,1
19,"[3301, 3450, 3511, 3680, 3727, 3864, 4316]","[1396, 3521, 5123, 5868, 8491, 8821, 0]",0.37959522699175563,1.94,1
44,"[3301, 3450, 3511, 3680, 3727, 3864, 3981]","[1396, 3521, 5123, 5868, 8491, 8821, 0]",0.24197991615492523,2.84,1
50,"[3301, 3450, 3511, 3680, 3727, 3864, 3981]","[1396, 3521, 5123, 5868, 8491, 8821, 0]",0.24197991615492523,2.84,0
74,"[3301, 3450, 3511, 3680, 3727, 3864, 3981]","[1396, 3521, 4918, 5868, 8491, 8821, 0]",0.2414993987861321,2.84,1
84,"[3301, 3450, 3511, 3680, 3727, 3864, 3981]","[1396, 3521, 4918, 5868, 7040, 8821, 0]",0.1907569183615839,3.31,1
96,"[3301, 3450, 3511, 3680, 3727, 3864, 3981]","[3426, 3521, 4918, 5868, 7040, 8821, 0]",0.19686748071782492,3.25,1
107,"[3301, 3450, 3511, 3680, 3727, 3864, 3981]","[3426, 3521, 4411, 5868, 7040, 8821, 0]",0.20506563516738213,3.17,1
118,"[2981, 3450, 3511, 3680, 3727, 3864, 3981]","[3426, 3521, 4411, 5868, 7040, 8821, 0]",0.14714918996961515,3.83,1
121,"[2981, 3450, 3511, 3680, 3727, 3864, 3981]","[3426, 3521, 4565, 5868, 7040, 8821, 0]",0.14321723164078584,3.89,1
122,"[2981, 3450, 3511, 3680, 3727, 3864, 4500]","[3426, 3521, 4565, 5868, 7040, 8821, 0]",0.2380895588516184,2.87,1
131,"[2981, 3450, 3511, 3680, 3727, 3864, 4500]","[3426, 3928, 4565, 5868, 7040, 8821, 0]",0.18919737356344365,3.33,1
141,"[2981, 3450, 3511, 3680, 3727, 3864, 4500]","[3426, 3928, 4565, 5868, 7040, 8821, 0]",0.18919737356344365,3.33,1
142,"[2981, 3450, 3511, 3680, 3727, 3864, 4500]","[3426, 3928, 4565, 5170, 7040, 8821, 0]",0.23985130173950636,2.86,1
147,"[2981, 3450, 3511, 3680, 3727, 3864, 4500]","[3426, 4025, 4565, 5170, 7040, 8821, 0]",0.23890627874184267,2.86,1
162,"[2981, 3450, 3511, 3680, 3727, 3864, 4408]","[3426, 4025, 4565, 5170, 7040, 8821, 0]",0.24734992348615503,2.79,1
166,"[2981, 3450, 3511, 3680, 3727, 3864, 4408]","[1555, 4025, 4565, 5170, 7040, 8821, 0]",0.11329417297874142,4.36,1
