Depth_km,Vs_km_s
0.0,3.16
0.10018214936247723,3.16
0.20036429872495445,3.16
0.3005464480874317,3.16
0.4007285974499089,3.16
0.5009107468123861,3.1600026766124927
0.6010928961748634,3.1600939904573853
0.7012750455373405,3.161270480075677
0.8014571948998178,3.167463673071902
0.9016393442622951,3.183795380552077
1.0018214936247722,3.214642698159156
1.1020036429872495,3.2624389398564917
1.2021857923497268,3.3189228540640783
1.302367941712204,3.372726984455361
1.402550091074681,3.4186408826919226
1.5027322404371584,3.4586382060794305
1.6029143897996356,3.4926276407729917
1.703096539162113,3.517469746298616
1.8032786885245902,3.5326303173854834
1.9034608378870672,3.5387321965368157
2.0036429872495445,3.5399086861551075
2.1038251366120218,3.540088637232401
2.204007285974499,3.5411738130057993
2.3041894353369763,3.546101879151332
2.4043715846994536,3.5551605710868683
2.504553734061931,3.5648394289131327
2.604735883424408,3.5738981208486686
2.704918032786885,3.5788288636066934
2.805100182149362,3.58
2.9052823315118395,3.581168459780815
3.0054644808743167,3.586010565306439
3.105646630236794,3.593989434693561
3.2058287795992713,3.5988315402191855
3.3060109289617485,3.6
3.406193078324226,3.6011684597808147
3.506375227686703,3.6060105653064394
3.6065573770491803,3.6139894346935613
3.7067395264116576,3.618831540219186
3.8069216757741344,3.62
3.9071038251366117,3.621168459780815
4.007285974499089,3.6260105653064394
4.107468123861566,3.6339894346935613
4.2076502732240435,3.6388288636066934
4.307832422586521,3.6399086861551075
4.408014571948998,3.639997323387508
4.508196721311475,3.6400000000000006
4.608378870673953,3.6400000000000006
4.70856102003643,3.6400000000000006
4.808743169398907,3.6400026766124927
4.908925318761384,3.640091313844893
5.009107468123862,3.6411711363933073
5.109289617486339,3.646013241918932
5.209471766848816,3.6540807485384548
5.3096539162112935,3.6600000000000006
5.40983606557377,3.6659192514615464
5.510018214936247,3.6739867580810692
5.610200364298724,3.6788315402191856
5.710382513661202,3.6800000000000006
5.810564663023679,3.6811684597808148
5.910746812386156,3.6860105653064394
6.0109289617486334,3.6939894346935613
6.111111111111111,3.6988315402191856
6.211293260473588,3.7
6.311475409836065,3.701168459780815
6.4116575591985425,3.706010565306439
6.51183970856102,3.713989434693561
6.612021857923497,3.718828863606693
6.712204007285974,3.7199113627675997
6.812386156648452,3.7200886372324007
6.912568306010929,3.7211711363933073
7.012750455373406,3.7260105653064395
7.112932604735883,3.7339867580810697
7.213114754098361,3.7387375497618
7.313296903460838,3.7387375497618
7.413479052823315,3.7339867580810697
7.513661202185792,3.7260105653064395
7.613843351548269,3.7211711363933073
7.714025500910746,3.720091313844893
7.814207650273223,3.7200026766124923
7.914389799635701,3.72
8.014571948998178,3.72
8.114754098360656,3.72
8.214936247723132,3.72
8.31511839708561,3.72
8.415300546448087,3.72
8.515482695810565,3.72
8.615664845173042,3.72
8.715846994535518,3.72
8.816029143897996,3.72
8.916211293260472,3.7200026766124923
9.01639344262295,3.720091313844893
9.116575591985427,3.7211738130058
9.216757741347905,3.7261045557638246
9.316939890710382,3.7352518849317615
9.41712204007286,3.7460132419189316
9.517304189435336,3.7600026766124923
9.617486338797814,3.774078071925962
9.71766848816029,3.7859192514615465
9.817850637522769,3.7999086861551072
9.918032786885245,3.812906935532655
10.018214936247723,3.8199086861551077
10.1183970856102,3.825916574849054
10.218579234972678,3.8339867580810685
10.318761384335154,3.838828863606693
10.418943533697632,3.8399113627675994
10.519125683060109,3.840091313844893
10.619307832422587,3.8412624502382
10.719489981785063,3.8471843783122384
10.81967213114754,3.860091313844893
10.919854280510018,3.873989434693561
11.020036429872494,3.884750791680731
11.120218579234972,3.893986758081069
11.220400728597449,3.899997323387508
11.320582877959927,3.9059192514615466
11.420765027322403,3.913986758081069
11.520947176684881,3.918831540219186
11.621129326047358,3.9199973233875074
11.721311475409836,3.9210771459359215
11.821493624772312,3.924839428913132
11.92167577413479,3.927978869387122
12.021857923497267,3.9248421055256246
12.122040072859745,3.9211711363933075
12.222222222222221,3.9212597736257075
12.3224043715847,3.9260132419189313
12.422586520947176,3.9339894346935615
12.522768670309654,3.9388288636066937
12.62295081967213,3.9399113627676003
12.723132969034609,3.9400886372324013
12.823315118397085,3.941171136393308
12.923497267759561,3.9460105653064397
13.02367941712204,3.953989434693561
13.123861566484516,3.9588288636066933
