Iteration,VS,Thickness,Likelihood,Misfit,Acceptance
1,"[3676, 3707, 3795, 3881, 3939, 3992, 4500]","[1324, 3164, 5307, 5898, 8963, 10094, 0]",0.21323319508273955,3.09,1
7,"[3676, 3707, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 5307, 5898, 8963, 10094, 0]",0.24566618415730204,2.81,1
11,"[3676, 3707, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 5307, 5898, 8963, 10094, 0]",0.24566618415730204,2.81,1
23,"[3676, 3707, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 4723, 5898, 8963, 10094, 0]",0.20762154294388302,3.14,1
70,"[3676, 3707, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 4723, 6562, 8963, 10094, 0]",0.24167541250798621,2.84,1
79,"[3676, 3707, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 4723, 6562, 8963, 10094, 0]",0.24167541250798621,2.84,1
83,"[3676, 3707, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 4723, 6562, 8963, 10770, 0]",0.2954993971807127,2.44,1
95,"[3676, 3707, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 4723, 5964, 8963, 10770, 0]",0.24438861021744424,2.82,1
101,"[3356, 3707, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 4723, 5964, 8963, 10770, 0]",0.2129646176551095,3.09,1
104,"[3356, 3707, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 4877, 5964, 8963, 10770, 0]",0.22653937170603114,2.97,1
110,"[3356, 3630, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 4877, 5964, 8963, 10770, 0]",0.22911249738325756,2.95,1
123,"[3356, 3630, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 4877, 5964, 8963, 10770, 0]",0.22911249738325756,2.95,0
134,"[3356, 3630, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 4877, 5964, 7028, 10770, 0]",0.1540874718496011,3.74,1
135,"[3348, 3630, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 4877, 5964, 7028, 10770, 0]",0.1528600236653477,3.76,1
138,"[3348, 3630, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 4877, 5724, 7028, 10770, 0]",0.1499588731523774,3.79,1
140,"[3348, 3630, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 4877, 5724, 7028, 12879, 0]",0.22060404589225252,3.02,1
143,"[3348, 3630, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 3253, 5724, 7028, 12879, 0]",0.13877864920466568,3.95,1
144,"[3348, 3630, 3795, 3881, 3939, 3992, 4500]","[1786, 3164, 3253, 5724, 7028, 12879, 0]",0.13877864920466568,3.95,0
161,"[3348, 3630, 3795, 3881, 3939, 3992, 4500]","[1786, 1839, 3253, 5724, 7028, 12879, 0]",0.12759812110477933,4.12,1
165,"[2825, 3630, 3795, 3881, 3939, 3992, 4500]","[1786, 1839, 3253, 5724, 7028, 12879, 0]",0.05451478676504801,5.82,1
173,"[2825, 3630, 3795, 3881, 3939, 3992, 4500]","[1786, 1839, 3253, 5273, 7028, 12879, 0]",0.05406142404460647,5.84,1
175,"[2825, 3630, 3795, 3881, 3939, 3992, 4500]","[1786, 1839, 3253, 5273, 7028, 12879, 0]",0.05406142404460647,5.84,1
177,"[2825, 3630, 3795, 3881, 3939, 3992, 4500]","[1786, 1839, 3253, 5273, 7028, 15722, 0]",0.07612681561940188,5.15,1
182,"[2825, 3630, 3795, 3881, 3931, 3992, 4500]","[1786, 1839, 3253, 5273, 7028, 15722, 0]",0.07546624689427316,5.17,1
186,"[2825, 3630, 3795, 3881, 3931, 3992, 4500]","[1786, 1839, 3253, 5273, 7028, 15847, 0]",0.07668400437449291,5.14,1
187,"[2825, 3630, 3795, 3881, 3931, 3992, 4500]","[1786, 1839, 3253, 4865, 7028, 15847, 0]",0.07081994835030685,5.3,1
190,"[2825, 3630, 3795, 3881, 3931, 3992, 4500]","[1786, 1969, 3253, 4865, 7028, 15847, 0]",0.07252474376136966,5.25,1
193,"[2825, 3630, 3795, 3881, 3931, 3992, 4500]","[1786, 1969, 3253, 4865, 7028, 15847, 0]",0.07252474376136966,5.25,0
195,"[2825, 3630, 3795, 3881, 3931, 3992, 4500]","[1786, 1969, 3253, 6088, 7028, 15847, 0]",0.10223981677772785,4.56,1
196,"[2825, 3630, 3795, 3881, 3931, 3992, 4500]","[1786, 1969, 3253, 6088, 6720, 15847, 0]",0.09595084824835483,4.69,1
200,"[2825, 3630, 3795, 3881, 3931, 3992, 4500]","[1786, 1969, 3253, 6088, 6720, 10347, 0]",0.04679256917508391,6.12,1
204,"[2825, 3630, 3795, 3881, 3931, 4154, 4500]","[1786, 1969, 3253, 6088, 6720, 10347, 0]",0.03288691803586309,6.83,1
217,"[2825, 3630, 3795, 3881, 3931, 4154, 4500]","[1786, 1969, 3253, 6088, 6720, 10347, 0]",0.03288691803586309,6.83,0
219,"[2825, 3630, 3795, 3881, 4088, 4154, 4500]","[1786, 1969, 3253, 6088, 6720, 10347, 0]",0.04748551170180577,6.09,1
223,"[2962, 3630, 3795, 3881, 4088, 4154, 4500]","[1786, 1969, 3253, 6088, 6720, 10347, 0]",0.06016963596290327,5.62,1
227,"[2962, 3630, 3795, 3881, 4088, 4154, 4398]","[1786, 1969, 3253, 6088, 6720, 10347, 0]",0.06274227113773741,5.54,1
228,"[2962, 3630, 3795, 3881, 4088, 4154, 4398]","[1786, 1969, 3253, 4523, 6720, 10347, 0]",0.04987046121990723,6.0,1
235,"[2962, 3630, 3795, 3881, 4088, 4154, 4500]","[1786, 1969, 3253, 4523, 6720, 10347, 0]",0.04139269529188967,6.37,1
238,"[2962, 3630, 3795, 3881, 4088, 4154, 4500]","[1786, 1969, 3253, 4523, 6720, 10193, 0]",0.03996771649198747,6.44,1
239,"[2962, 3630, 3795, 3881, 4088, 4154, 4500]","[1786, 1969, 3253, 4010, 6720, 10193, 0]",0.04246838360315079,6.32,1
241,"[2962, 3630, 3795, 3881, 4088, 4154, 4500]","[1786, 1969, 3175, 4010, 6720, 10193, 0]",0.04367734620572525,6.26,1
242,"[2962, 3630, 3795, 3881, 4088, 4154, 4500]","[1786, 1969, 3175, 5681, 6720, 10193, 0]",0.04771889492811322,6.08,1
243,"[2962, 3630, 3795, 3881, 4088, 4154, 4191]","[1786, 1969, 3175, 5681, 6720, 10193, 0]",0.054223765810281314,5.83,1
246,"[2835, 3630, 3795, 3881, 4088, 4154, 4191]","[1786, 1969, 3175, 5681, 6720, 10193, 0]",0.041578547174918434,6.36,1
254,"[2835, 3630, 3795, 3845, 4088, 4154, 4191]","[1786, 1969, 3175, 5681, 6720, 10193, 0]",0.04601107130426339,6.16,1
260,"[2835, 3630, 3795, 3845, 4088, 4154, 4191]","[1786, 3016, 3175, 5681, 6720, 10193, 0]",0.0492709166008517,6.02,1
268,"[2400, 3630, 3795, 3845, 4088, 4154, 4191]","[1786, 3016, 3175, 5681, 6720, 10193, 0]",0.012076525127172149,8.83,1
281,"[2419, 3630, 3795, 3845, 4088, 4154, 4191]","[1786, 3016, 3175, 5681, 6720, 10193, 0]",0.013112856273676976,8.67,1
284,"[2419, 3630, 3795, 3893, 4088, 4154, 4191]","[1786, 3016, 3175, 5681, 6720, 10193, 0]",0.012493413945269075,8.77,1
287,"[2419, 3630, 3795, 3893, 4088, 4154, 4191]","[1786, 3016, 3175, 5681, 6720, 10193, 0]",0.012493413945269075,8.77,0
291,"[2419, 3630, 3795, 3893, 4088, 4154, 4191]","[1786, 3016, 3175, 5681, 6720, 8244, 0]",0.011957279524261408,8.85,1
293,"[2400, 3630, 3795, 3893, 4088, 4154, 4191]","[1786, 3016, 3175, 5681, 6720, 8244, 0]",0.0110038294062809,9.02,1
301,"[2400, 3630, 3795, 3893, 4088, 4154, 4191]","[1786, 3016, 3175, 5681, 8208, 8244, 0]",0.011655743176013126,8.9,1
308,"[2400, 3630, 3795, 3893, 4088, 4154, 4191]","[1786, 3016, 3393, 5681, 8208, 8244, 0]",0.012231325469477418,8.81,1
313,"[2400, 3630, 3795, 3893, 4088, 4154, 4191]","[1786, 3016, 3393, 5681, 8208, 8928, 0]",0.012159628072761742,8.82,1
314,"[2400, 3630, 3795, 3893, 4088, 4154, 4191]","[1786, 3016, 3393, 3698, 8208, 8928, 0]",0.01124191052361355,8.98,1
333,"[2400, 3630, 3795, 4053, 4088, 4154, 4191]","[1786, 3016, 3393, 3698, 8208, 8928, 0]",0.00885962342613648,9.45,1
343,"[2400, 3630, 3795, 4053, 4088, 4154, 4191]","[1786, 3261, 3393, 3698, 8208, 8928, 0]",0.009708424681547093,9.27,1
345,"[2400, 3630, 3795, 4053, 4088, 4154, 4191]","[1786, 3261, 3393, 3698, 8208, 8928, 0]",0.009708424681547093,9.27,0
378,"[2400, 3630, 3795, 4053, 4088, 4154, 4191]","[1786, 3261, 3393, 4607, 8208, 8928, 0]",0.010390972097789712,9.13,1
382,"[2400, 3630, 3709, 4053, 4088, 4154, 4191]","[1786, 3261, 3393, 4607, 8208, 8928, 0]",0.01279093517654986,8.72,1
383,"[2400, 3630, 3709, 4053, 4088, 4154, 4191]","[1786, 3261, 3626, 4607, 8208, 8928, 0]",0.014853762940260227,8.42,1
391,"[2400, 3630, 3709, 4053, 4088, 4154, 4191]","[2581, 3261, 3626, 4607, 8208, 8928, 0]",0.00670135832599811,10.01,1
394,"[2400, 3566, 3709, 4053, 4088, 4154, 4191]","[2581, 3261, 3626, 4607, 8208, 8928, 0]",0.006086664538983573,10.2,1
