Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
147,"[890, 2937, 3266, 3325, 3379, 3747, 4317]","[858, 1522, 2615, 4270, 5029, 18265, 0]",0.09417261513731275,4.73,1,3.49
149,"[890, 2937, 3266, 3325, 3379, 3747, 4317]","[858, 1522, 2615, 4270, 5029, 18265, 0]",0.0834926535418205,4.97,1,3.27
153,"[1116, 2937, 3266, 3325, 3379, 3747, 4317]","[858, 1522, 2615, 4270, 5029, 18265, 0]",0.04899054598247558,6.03,1,3.27
162,"[1116, 2937, 3266, 3325, 3379, 3747, 4317]","[858, 1522, 2615, 4270, 5029, 19304, 0]",0.03821905855765536,6.53,1,3.27
165,"[1116, 3094, 3266, 3325, 3379, 3747, 4317]","[858, 1522, 2615, 4270, 5029, 19304, 0]",0.034005788989903904,6.76,1,3.27
166,"[1116, 3094, 3266, 3325, 3379, 3747, 4317]","[858, 1522, 2615, 4270, 5029, 19304, 0]",0.034005788989903904,6.76,0,3.27
168,"[1116, 3094, 3266, 3325, 3379, 3747, 4317]","[858, 1522, 2615, 4270, 5029, 19304, 0]",0.034005788989903904,6.76,0,3.27
169,"[1116, 3094, 3266, 3325, 3379, 3747, 4317]","[858, 1522, 2615, 4270, 5029, 19304, 0]",0.03245255344228877,6.86,1,3.37
176,"[1116, 3094, 3266, 3325, 3379, 3747, 4317]","[858, 1522, 2615, 4270, 4728, 19304, 0]",0.032006845403159984,6.88,1,3.37
179,"[1116, 3094, 3266, 3325, 3379, 3747, 4317]","[858, 1522, 2615, 4270, 4728, 20334, 0]",0.024324145597900818,7.43,1,3.37
180,"[1116, 3094, 3266, 3325, 3379, 3747, 4317]","[858, 1522, 2615, 4270, 4728, 20334, 0]",0.02634321121431588,7.27,1,3.25
181,"[1116, 3094, 3266, 3325, 3379, 3747, 4422]","[858, 1522, 2615, 4270, 4728, 20334, 0]",0.01971185937000059,7.85,1,3.25
184,"[1116, 3094, 3266, 3325, 3379, 3747, 4500]","[858, 1522, 2615, 4270, 4728, 20334, 0]",0.015392893004480311,8.35,1,3.25
189,"[1116, 2876, 3266, 3325, 3379, 3747, 4500]","[858, 1522, 2615, 4270, 4728, 20334, 0]",0.017879276370350205,8.05,1,3.25
191,"[1116, 2876, 3266, 3325, 3379, 3747, 4500]","[858, 1522, 1598, 4270, 4728, 20334, 0]",0.018169233701009053,8.02,1,3.25
192,"[1116, 2876, 3266, 3325, 3379, 3747, 4500]","[858, 1522, 1598, 4270, 4728, 20334, 0]",0.018805309815489914,7.95,1,3.03
194,"[1116, 2876, 3266, 3325, 3379, 3747, 4500]","[858, 1522, 1598, 4270, 4728, 20334, 0]",0.018805309815489914,7.95,0,3.03
196,"[1116, 2876, 3266, 3325, 3379, 3747, 4500]","[858, 1522, 1598, 1764, 4728, 20334, 0]",0.0621415064959536,5.56,1,3.03
201,"[1116, 2876, 3266, 3325, 3379, 3747, 4500]","[858, 1522, 1598, 1764, 4748, 20334, 0]",0.06278334999153887,5.54,1,3.03
203,"[1116, 2876, 3266, 3325, 3379, 3747, 4500]","[858, 1522, 1598, 1764, 1876, 20334, 0]",0.10540742398826679,4.5,1,3.03
204,"[1116, 2876, 3266, 3325, 3379, 3747, 4500]","[858, 1522, 1598, 1764, 1876, 20334, 0]",0.10586586556346435,4.49,1,3.13
207,"[1250, 2876, 3266, 3325, 3379, 3747, 4500]","[858, 1522, 1598, 1764, 1876, 20334, 0]",0.04647518558290459,6.14,1,3.13
214,"[1250, 2876, 3266, 3325, 3379, 3747, 4500]","[858, 1522, 1598, 1764, 1876, 18777, 0]",0.03549226034076975,6.68,1,3.13
215,"[1221, 2876, 3266, 3325, 3379, 3747, 4500]","[858, 1522, 1598, 1764, 1876, 18777, 0]",0.044901019041257643,6.21,1,3.0
216,"[1221, 2876, 3140, 3325, 3379, 3747, 4500]","[858, 1522, 1598, 1764, 1876, 18777, 0]",0.037923877252978584,6.54,1,3.0
220,"[1221, 2876, 3140, 3325, 3379, 3747, 4500]","[858, 1522, 1598, 1764, 3986, 18777, 0]",0.032126331358722955,6.88,1,3.0
224,"[1221, 2876, 3140, 3325, 3379, 4195, 4500]","[858, 1522, 1598, 1764, 3986, 18777, 0]",0.026137524824222335,7.29,1,3.0
