Iteration,VS,Thickness,Likelihood,Misfit,Acceptance
1,"[2801, 3134, 3188, 3272, 3323, 3666, 4136]","[1066, 1788, 2281, 2804, 8052, 15939, 0]",0.5255371129390419,1.29,1
2,"[2801, 3134, 3188, 3272, 3323, 3666, 3914]","[1066, 1788, 2281, 2804, 8052, 15939, 0]",0.45518349784993567,1.57,1
5,"[2801, 3134, 3188, 3259, 3323, 3666, 3914]","[1066, 1788, 2281, 2804, 8052, 15939, 0]",0.4661901948054807,1.53,1
13,"[2801, 3134, 3188, 3259, 3323, 3747, 3914]","[1066, 1788, 2281, 2804, 8052, 15939, 0]",0.3407966257772892,2.15,1
22,"[2801, 3134, 3188, 3285, 3323, 3747, 3914]","[1066, 1788, 2281, 2804, 8052, 15939, 0]",0.32240311136815414,2.26,1
39,"[2801, 3134, 3188, 3285, 3323, 3747, 3914]","[1066, 1788, 2281, 2804, 8052, 15311, 0]",0.28268052651092923,2.53,1
45,"[2801, 3134, 3188, 3285, 3323, 3747, 3914]","[1066, 1788, 2281, 2804, 8052, 15311, 0]",0.28268052651092923,2.53,0
53,"[2801, 3134, 3188, 3285, 3323, 3747, 3914]","[1066, 1788, 2281, 2804, 8052, 15311, 0]",0.28268052651092923,2.53,0
61,"[2503, 3134, 3188, 3285, 3323, 3747, 3914]","[1066, 1788, 2281, 2804, 8052, 15311, 0]",0.2698941634539555,2.62,1
65,"[2503, 3134, 3188, 3285, 3323, 3806, 3914]","[1066, 1788, 2281, 2804, 8052, 15311, 0]",0.2121984082669392,3.1,1
68,"[2503, 3134, 3194, 3285, 3323, 3806, 3914]","[1066, 1788, 2281, 2804, 8052, 15311, 0]",0.2157102134884419,3.07,1
77,"[2503, 3134, 3194, 3285, 3462, 3806, 3914]","[1066, 1788, 2281, 2804, 8052, 15311, 0]",0.2864350435192361,2.5,1
79,"[2503, 3134, 3194, 3285, 3462, 3545, 3914]","[1066, 1788, 2281, 2804, 8052, 15311, 0]",0.4364961649721451,1.66,1
80,"[2503, 3134, 3194, 3285, 3462, 3545, 3914]","[1066, 1788, 2281, 2804, 8052, 15311, 0]",0.4364961649721451,1.66,0
91,"[2400, 3134, 3194, 3285, 3462, 3545, 3914]","[1066, 1788, 2281, 2804, 8052, 15311, 0]",0.4198879223592005,1.74,1
99,"[2400, 3134, 3194, 3285, 3462, 3545, 3914]","[1066, 1788, 2281, 2804, 8052, 15311, 0]",0.4198879223592005,1.74,0
107,"[2400, 3134, 3194, 3285, 3462, 3545, 3914]","[1066, 1788, 2281, 2804, 10105, 15311, 0]",0.29364275844061527,2.45,1
115,"[2400, 3134, 3194, 3285, 3462, 3545, 3914]","[1066, 1788, 2281, 2503, 10105, 15311, 0]",0.3439123855136139,2.13,1
116,"[2400, 3134, 3194, 3285, 3462, 3545, 3914]","[1066, 1788, 2281, 2503, 10105, 17067, 0]",0.17589358809405706,3.48,1
126,"[2400, 2916, 3194, 3285, 3462, 3545, 3914]","[1066, 1788, 2281, 2503, 10105, 17067, 0]",0.14468906207447543,3.87,1
131,"[2400, 2916, 3194, 3285, 3462, 3545, 3914]","[1066, 1788, 2281, 3847, 10105, 17067, 0]",0.06815451749113803,5.37,1
133,"[2400, 2916, 3194, 3285, 3462, 3687, 3914]","[1066, 1788, 2281, 3847, 10105, 17067, 0]",0.09697030895713961,4.67,1
142,"[2400, 2916, 3194, 3285, 3462, 3687, 3914]","[1066, 1885, 2281, 3847, 10105, 17067, 0]",0.08897030345941556,4.84,1
147,"[2400, 2916, 3194, 3285, 3462, 3687, 3914]","[1066, 1885, 2281, 3847, 10105, 17067, 0]",0.08897030345941556,4.84,0
150,"[2400, 2916, 3194, 3285, 3462, 3669, 3914]","[1066, 1885, 2281, 3847, 10105, 17067, 0]",0.08944089292433062,4.83,1
155,"[2400, 2916, 3194, 3285, 3462, 3669, 3914]","[1066, 1885, 2281, 3847, 10105, 17067, 0]",0.08944089292433062,4.83,0
158,"[2667, 2916, 3194, 3285, 3462, 3669, 3914]","[1066, 1885, 2281, 3847, 10105, 17067, 0]",0.12044646783333886,4.23,1
167,"[2667, 2916, 3194, 3285, 3462, 3669, 3914]","[1066, 1885, 2281, 3847, 10105, 14180, 0]",0.24204991462074973,2.84,1
174,"[2667, 2916, 3194, 3285, 3462, 3669, 3914]","[1066, 1885, 2281, 3847, 10105, 14180, 0]",0.24204991462074973,2.84,0
191,"[2667, 2916, 3194, 3322, 3462, 3669, 3914]","[1066, 1885, 2281, 3847, 10105, 14180, 0]",0.23664753683837342,2.88,1
194,"[2667, 2916, 3194, 3322, 3462, 3669, 3914]","[1066, 1885, 2281, 3847, 10105, 14180, 0]",0.23664753683837342,2.88,0
195,"[2667, 2916, 3194, 3322, 3462, 3669, 3914]","[1066, 1885, 2281, 3847, 10105, 14180, 0]",0.23664753683837342,2.88,0
207,"[2667, 2916, 3194, 3322, 3462, 3669, 3914]","[1066, 1885, 2281, 3847, 10105, 14305, 0]",0.2274001187475237,2.96,1
212,"[2667, 2916, 3194, 3322, 3462, 3669, 3914]","[1066, 1769, 2281, 3847, 10105, 14305, 0]",0.24777189831316596,2.79,1
215,"[2667, 2916, 3194, 3322, 3462, 3669, 3914]","[1066, 1769, 2281, 3847, 10105, 14305, 0]",0.24777189831316596,2.79,0
233,"[2667, 2916, 3194, 3322, 3462, 3669, 3914]","[1066, 1769, 2281, 3847, 10105, 14305, 0]",0.24777189831316596,2.79,0
235,"[2667, 2916, 3194, 3322, 3619, 3669, 3914]","[1066, 1769, 2281, 3847, 10105, 14305, 0]",0.32972651019322935,2.22,1
239,"[2805, 2916, 3194, 3322, 3619, 3669, 3914]","[1066, 1769, 2281, 3847, 10105, 14305, 0]",0.3463436522504811,2.12,1
241,"[2805, 2916, 3194, 3322, 3619, 3669, 3914]","[1066, 1769, 2281, 3847, 10105, 14305, 0]",0.3463436522504811,2.12,0
253,"[2805, 2916, 3194, 3322, 3619, 3669, 4089]","[1066, 1769, 2281, 3847, 10105, 14305, 0]",0.3841480647643887,1.91,1
256,"[2805, 2916, 3194, 3322, 3619, 3669, 4089]","[1066, 1769, 2281, 3847, 10105, 14305, 0]",0.3841480647643887,1.91,0
263,"[2805, 2916, 3194, 3322, 3619, 3669, 4089]","[1066, 1769, 2281, 3847, 10105, 12748, 0]",0.2497049353261088,2.77,1
268,"[2805, 2916, 3194, 3322, 3619, 3669, 4089]","[1066, 1769, 2281, 2500, 10105, 12748, 0]",0.13614746711982015,3.99,1
273,"[2400, 2916, 3194, 3322, 3619, 3669, 4089]","[1066, 1769, 2281, 2500, 10105, 12748, 0]",0.11353244362477864,4.35,1
279,"[2400, 2916, 3194, 3322, 3619, 3669, 4089]","[1066, 1769, 2281, 2500, 10105, 12748, 0]",0.11353244362477864,4.35,0
285,"[2417, 2916, 3194, 3322, 3619, 3669, 4089]","[1066, 1769, 2281, 2500, 10105, 12748, 0]",0.11504404336479361,4.32,1
296,"[2417, 2916, 3194, 3322, 3619, 3669, 4089]","[1066, 1769, 2281, 2500, 11566, 12748, 0]",0.1991642205688321,3.23,1
299,"[2417, 2916, 3194, 3322, 3619, 3669, 4089]","[1747, 1769, 2281, 2500, 11566, 12748, 0]",0.1778797526611658,3.45,1
307,"[2400, 2916, 3194, 3322, 3619, 3669, 4089]","[1747, 1769, 2281, 2500, 11566, 12748, 0]",0.16905356048958936,3.56,1
309,"[2400, 2916, 3194, 3322, 3619, 3669, 4089]","[1747, 1769, 2281, 2500, 11611, 12748, 0]",0.16860475834186564,3.56,1
313,"[2400, 2916, 3194, 3322, 3619, 3669, 4428]","[1747, 1769, 2281, 2500, 11611, 12748, 0]",0.09933280548317845,4.62,1
317,"[2400, 2916, 3194, 3322, 3619, 3669, 4428]","[1411, 1769, 2281, 2500, 11611, 12748, 0]",0.1140805086049157,4.34,1
318,"[2400, 2916, 3194, 3322, 3619, 3669, 4428]","[1411, 1769, 2281, 2500, 11611, 12844, 0]",0.12161141472642156,4.21,1
319,"[2400, 2916, 3194, 3322, 3619, 3669, 4428]","[1411, 1769, 2281, 2500, 11611, 13038, 0]",0.13034571686408247,4.08,1
322,"[2400, 2916, 3194, 3322, 3619, 3669, 4428]","[1411, 1769, 2281, 2500, 10306, 13038, 0]",0.03908500692970864,6.48,1
327,"[2400, 2916, 3194, 3322, 3619, 3669, 4289]","[1411, 1769, 2281, 2500, 10306, 13038, 0]",0.07348625512256504,5.22,1
334,"[2400, 2916, 3194, 3322, 3619, 3868, 4289]","[1411, 1769, 2281, 2500, 10306, 13038, 0]",0.09419483392475832,4.72,1
337,"[2400, 2616, 3194, 3322, 3619, 3868, 4289]","[1411, 1769, 2281, 2500, 10306, 13038, 0]",0.058570785397977575,5.68,1
344,"[2400, 2616, 3194, 3322, 3619, 3868, 4289]","[1411, 1699, 2281, 2500, 10306, 13038, 0]",0.06087845655268055,5.6,1
345,"[2400, 2616, 2893, 3322, 3619, 3868, 4289]","[1411, 1699, 2281, 2500, 10306, 13038, 0]",0.04329224030037305,6.28,1
357,"[2400, 2616, 3291, 3322, 3619, 3868, 4289]","[1411, 1699, 2281, 2500, 10306, 13038, 0]",0.05604880916370311,5.76,1
359,"[2400, 2534, 3291, 3322, 3619, 3868, 4289]","[1411, 1699, 2281, 2500, 10306, 13038, 0]",0.042911120330743326,6.3,1
366,"[2400, 2534, 3291, 3322, 3619, 3868, 4289]","[1411, 1699, 2281, 2500, 10306, 12705, 0]",0.0403184637170943,6.42,1
380,"[2400, 2534, 3291, 3322, 3619, 3868, 4289]","[1411, 1699, 2281, 3409, 10306, 12705, 0]",0.050529189820728085,5.97,1
384,"[2400, 2534, 3204, 3322, 3619, 3868, 4289]","[1411, 1699, 2281, 3409, 10306, 12705, 0]",0.05594578407241207,5.77,1
385,"[2400, 2534, 3204, 3322, 3619, 3868, 4289]","[1411, 1699, 2514, 3409, 10306, 12705, 0]",0.0569109040690712,5.73,1
397,"[2400, 2534, 3260, 3322, 3619, 3868, 4289]","[1411, 1699, 2514, 3409, 10306, 12705, 0]",0.056057977963249024,5.76,1
401,"[2400, 2534, 3260, 3322, 3619, 3868, 4289]","[1411, 1699, 2514, 3409, 10306, 12705, 0]",0.056057977963249024,5.76,0
403,"[2400, 2909, 3260, 3322, 3619, 3868, 4289]","[1411, 1699, 2514, 3409, 10306, 12705, 0]",0.10496037442726296,4.51,1
412,"[2400, 2909, 3260, 3322, 3619, 3868, 4181]","[1411, 1699, 2514, 3409, 10306, 12705, 0]",0.115926454517306,4.31,1
