Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
1,"[838, 3334, 3419, 3455, 3493, 3707, 4003]","[569, 2849, 3408, 5050, 5326, 9420, 0]",0.42037009062927344,1.73,1,3.48
9,"[838, 3334, 3419, 3455, 3493, 3707, 4003]","[569, 3361, 3408, 5050, 5326, 9420, 0]",0.4191953346244288,1.74,1,3.48
13,"[838, 3334, 3419, 3455, 3493, 3707, 4003]","[569, 1510, 3408, 5050, 5326, 9420, 0]",0.41239490313239435,1.77,1,3.48
17,"[838, 3334, 3419, 3455, 3493, 3707, 4003]","[569, 1510, 3408, 4095, 5326, 9420, 0]",0.3987361845690334,1.84,1,3.48
20,"[838, 3334, 3419, 3455, 3493, 3707, 4003]","[569, 1510, 3408, 4095, 5326, 9420, 0]",0.3987361845690334,1.84,0,3.48
22,"[838, 3334, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 4095, 5326, 9420, 0]",0.39986172333793646,1.83,1,3.48
25,"[838, 3334, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 4095, 5326, 9420, 0]",0.39986172333793646,1.83,0,3.48
27,"[838, 3334, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 4095, 5326, 9420, 0]",0.39986172333793646,1.83,0,3.48
36,"[838, 3334, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 4095, 5326, 8436, 0]",0.39059285938631233,1.88,1,3.48
40,"[801, 3334, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 4095, 5326, 8436, 0]",0.3772933503514939,1.95,1,3.39
41,"[801, 3334, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 4095, 5326, 8436, 0]",0.3772933503514939,1.95,0,3.39
43,"[801, 3334, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 4389, 5326, 8436, 0]",0.3815598923992613,1.93,1,3.39
52,"[801, 3044, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 4389, 5326, 8436, 0]",0.3165418426067022,2.3,1,3.39
58,"[801, 3044, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 4389, 5326, 8436, 0]",0.32076500248539114,2.27,1,3.41
63,"[837, 3044, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 4389, 5326, 8436, 0]",0.30817138321698545,2.35,1,3.22
66,"[849, 3044, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 4389, 5326, 8436, 0]",0.27581636339460597,2.58,1,3.05
68,"[849, 3044, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 5139, 5326, 8436, 0]",0.2834818466446223,2.52,1,3.05
69,"[849, 3044, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 5139, 6481, 8436, 0]",0.2850049400104492,2.51,1,3.05
72,"[849, 3044, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 5139, 6481, 6647, 0]",0.2793094994222457,2.55,1,3.05
77,"[849, 3044, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 5139, 6481, 6647, 0]",0.24999816665864458,2.77,1,2.93
83,"[849, 3044, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 5786, 6481, 6647, 0]",0.25470944560380004,2.74,1,2.93
85,"[875, 3044, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 5786, 6481, 6647, 0]",0.19735232617574505,3.25,1,2.68
90,"[875, 3044, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 5786, 6481, 6647, 0]",0.23512066526576086,2.9,1,2.83
91,"[998, 3044, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 5786, 6481, 6647, 0]",0.21053094274693554,3.12,1,3.05
98,"[917, 3044, 3419, 3455, 3493, 3707, 4003]","[569, 1571, 3408, 5786, 6481, 6647, 0]",0.2815702126852029,2.53,1,3.12
99,"[917, 3044, 3419, 3455, 3493, 3715, 4003]","[569, 1571, 3408, 5786, 6481, 6647, 0]",0.28131198729616524,2.54,1,3.12
102,"[917, 3044, 3419, 3455, 3493, 3715, 3899]","[569, 1571, 3408, 5786, 6481, 6647, 0]",0.2718610591544488,2.6,1,3.12
103,"[917, 3044, 3419, 3455, 3493, 3715, 3899]","[569, 1571, 3408, 5786, 6295, 6647, 0]",0.27226115459708095,2.6,1,3.12
117,"[917, 3044, 3419, 3455, 3493, 3715, 3899]","[569, 1571, 3408, 5786, 6295, 6647, 0]",0.2757542286461411,2.58,1,3.15
118,"[1250, 3044, 3419, 3455, 3493, 3715, 3899]","[569, 1571, 3408, 5786, 6295, 6647, 0]",0.05208556463583564,5.91,1,3.15
120,"[1250, 3044, 3419, 3455, 3493, 3715, 3899]","[569, 1571, 3408, 5786, 6295, 6647, 0]",0.05208556463583564,5.91,0,3.15
122,"[1244, 3044, 3419, 3455, 3493, 3715, 3899]","[569, 1571, 3408, 5786, 6295, 6647, 0]",0.052790706465891186,5.88,1,3.49
123,"[1130, 3044, 3419, 3455, 3493, 3715, 3899]","[569, 1571, 3408, 5786, 6295, 6647, 0]",0.10028173820272067,4.6,1,3.47
133,"[1130, 3044, 3419, 3455, 3493, 3715, 3899]","[569, 1571, 3408, 5786, 6295, 6647, 0]",0.10028173820272067,4.6,0,3.47
134,"[1130, 3044, 3419, 3455, 3493, 3715, 4410]","[569, 1571, 3408, 5786, 6295, 6647, 0]",0.07383550827931855,5.21,1,3.47
136,"[1130, 3044, 3419, 3455, 3493, 3715, 4410]","[569, 1571, 3572, 5786, 6295, 6647, 0]",0.07582434135481018,5.16,1,3.47
137,"[1130, 3044, 3419, 3455, 3493, 4092, 4410]","[569, 1571, 3572, 5786, 6295, 6647, 0]",0.07363531207495107,5.22,1,3.47
139,"[1130, 3044, 3419, 3455, 3493, 4092, 4410]","[569, 1571, 3572, 4764, 6295, 6647, 0]",0.07806848253330535,5.1,1,3.47
