Iteration,VS,Thickness,Likelihood,Misfit,Acceptance
257,"[2974, 3134, 3300, 3591, 3784, 4312, 4500]","[1409, 3182, 4223, 7223, 9559, 9788, 0]",0.2499693699679925,2.77,1
259,"[2974, 3134, 3300, 3591, 3942, 4312, 4500]","[1409, 3182, 4223, 7223, 9559, 9788, 0]",0.31587527275110167,2.3,1
270,"[2974, 3134, 3300, 3591, 3942, 4312, 4500]","[1409, 3182, 4223, 8580, 9559, 9788, 0]",0.34919012892011664,2.1,1
271,"[2974, 3134, 3300, 3591, 3942, 4312, 4500]","[1409, 3182, 4223, 8580, 9559, 9788, 0]",0.34919012892011664,2.1,0
277,"[2974, 3134, 3300, 3591, 3942, 4312, 4500]","[1409, 3182, 4223, 8580, 9559, 9788, 0]",0.34919012892011664,2.1,0
304,"[2649, 3134, 3300, 3591, 3942, 4312, 4500]","[1409, 3182, 4223, 8580, 9559, 9788, 0]",0.3148806431315533,2.31,1
319,"[2649, 3134, 3300, 3591, 3942, 4312, 4500]","[1409, 3182, 4441, 8580, 9559, 9788, 0]",0.31340216315283126,2.32,1
339,"[2649, 3175, 3300, 3591, 3942, 4312, 4500]","[1409, 3182, 4441, 8580, 9559, 9788, 0]",0.31931527004417143,2.28,1
340,"[2649, 3175, 3300, 3591, 3942, 4312, 4500]","[1409, 2914, 4441, 8580, 9559, 9788, 0]",0.3178902628221299,2.29,1
341,"[2649, 3175, 3300, 3868, 3942, 4312, 4500]","[1409, 2914, 4441, 8580, 9559, 9788, 0]",0.290522251679933,2.47,1
342,"[2649, 3175, 3300, 3868, 3942, 4312, 4500]","[1409, 2914, 4441, 8580, 8842, 9788, 0]",0.29562567721956334,2.44,1
348,"[2649, 3175, 3300, 3868, 3942, 4312, 4500]","[1409, 4120, 4441, 8580, 8842, 9788, 0]",0.19930832315413408,3.23,1
350,"[2649, 3175, 3300, 3868, 3942, 4312, 4500]","[1409, 4120, 4441, 8580, 8842, 9788, 0]",0.19930832315413408,3.23,1
351,"[2649, 3175, 3300, 3868, 3942, 4312, 4500]","[1409, 4120, 4441, 8580, 8842, 11005, 0]",0.18047132267087865,3.42,1
358,"[2649, 3175, 3300, 3604, 3942, 4312, 4500]","[1409, 4120, 4441, 8580, 8842, 11005, 0]",0.25688797187988116,2.72,1
360,"[2649, 3175, 3300, 3604, 3942, 4312, 4468]","[1409, 4120, 4441, 8580, 8842, 11005, 0]",0.26024956168667857,2.69,1
361,"[2649, 3175, 3300, 3604, 3942, 4312, 4468]","[2264, 4120, 4441, 8580, 8842, 11005, 0]",0.1831421357779726,3.39,1
376,"[2649, 3175, 3550, 3604, 3942, 4312, 4468]","[2264, 4120, 4441, 8580, 8842, 11005, 0]",0.13186774237041862,4.05,1
377,"[2649, 3175, 3550, 3604, 3942, 4117, 4468]","[2264, 4120, 4441, 8580, 8842, 11005, 0]",0.15281125351251892,3.76,1
382,"[2649, 3175, 3550, 3665, 3942, 4117, 4468]","[2264, 4120, 4441, 8580, 8842, 11005, 0]",0.16130371009469321,3.65,1
386,"[2649, 3175, 3550, 3665, 3942, 4117, 4333]","[2264, 4120, 4441, 8580, 8842, 11005, 0]",0.17233896125730983,3.52,1
388,"[2649, 3175, 3550, 3665, 3942, 4117, 4333]","[2264, 4120, 4441, 8580, 8842, 10232, 0]",0.17965652212878738,3.43,1
389,"[2649, 3175, 3550, 3665, 3942, 4117, 4333]","[2264, 4120, 4441, 7583, 8842, 10232, 0]",0.19244090569016842,3.3,1
395,"[2400, 3175, 3550, 3665, 3942, 4117, 4333]","[2264, 4120, 4441, 7583, 8842, 10232, 0]",0.15443489151611797,3.74,1
405,"[2400, 2758, 3550, 3665, 3942, 4117, 4333]","[2264, 4120, 4441, 7583, 8842, 10232, 0]",0.12320815733686447,4.19,1
406,"[2400, 2758, 3550, 3665, 3942, 4117, 4333]","[2264, 4120, 4441, 7583, 8842, 10232, 0]",0.12320815733686447,4.19,0
416,"[2400, 2758, 3550, 3665, 3942, 4117, 4333]","[2264, 4120, 4441, 7583, 8842, 10232, 0]",0.12320815733686447,4.19,0
428,"[2400, 2758, 3550, 3828, 3942, 4117, 4333]","[2264, 4120, 4441, 7583, 8842, 10232, 0]",0.11625601866068035,4.3,1
431,"[2400, 2758, 3550, 3828, 3942, 4117, 4333]","[2264, 4120, 4441, 7583, 8842, 10232, 0]",0.11625601866068035,4.3,0
433,"[2400, 2758, 3550, 3714, 3942, 4117, 4333]","[2264, 4120, 4441, 7583, 8842, 10232, 0]",0.12718108359132968,4.12,1
434,"[2400, 2758, 3550, 3714, 3942, 4117, 4333]","[2264, 4120, 4441, 7583, 8842, 10232, 0]",0.12718108359132968,4.12,0
442,"[2400, 2758, 3550, 3714, 3942, 4011, 4333]","[2264, 4120, 4441, 7583, 8842, 10232, 0]",0.1512294091562762,3.78,1
444,"[2400, 2691, 3550, 3714, 3942, 4011, 4333]","[2264, 4120, 4441, 7583, 8842, 10232, 0]",0.14597010245078226,3.85,1
458,"[2400, 2649, 3026, 3642, 3733, 4121, 4427]","[1410, 2407, 3743, 7617, 9529, 10668, 0]",0.1426030689636235,3.9,1
462,"[2400, 2649, 3026, 3642, 3733, 4121, 4427]","[1410, 2407, 3743, 7617, 9529, 10668, 0]",0.1426030689636235,3.9,0
465,"[2400, 2649, 3026, 3642, 3733, 4121, 4427]","[1005, 2407, 3743, 7617, 9529, 10668, 0]",0.14015659723803198,3.93,1
466,"[2449, 2649, 3026, 3642, 3733, 4121, 4427]","[1005, 2407, 3743, 7617, 9529, 10668, 0]",0.14111409678694525,3.92,1
