Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
1,"[1023, 3771, 3832, 3883, 3981, 4011, 4500]","[870, 1133, 3934, 7570, 8630, 9207, 0]",0.39715756181456074,1.85,1,3.48
5,"[1023, 3771, 3832, 3883, 3981, 4011, 4500]","[870, 1133, 3934, 7570, 8630, 9207, 0]",0.39715756181456074,1.85,0,3.48
6,"[1023, 3771, 3832, 3883, 3981, 4011, 4500]","[870, 1133, 3934, 6277, 8630, 9207, 0]",0.3741093167601293,1.97,1,3.48
13,"[1023, 3771, 3832, 3883, 3981, 4011, 4500]","[870, 1133, 3934, 6277, 8630, 9035, 0]",0.36988754866122503,1.99,1,3.48
15,"[1023, 3771, 3832, 3883, 3981, 4011, 4500]","[870, 1133, 3934, 5322, 8630, 9035, 0]",0.3403344170971297,2.16,1,3.48
18,"[1023, 3771, 3832, 3883, 3981, 4011, 4500]","[870, 1133, 3934, 5322, 8630, 9035, 0]",0.3403344170971297,2.16,0,3.48
19,"[1023, 3771, 3832, 3883, 3981, 4011, 4500]","[870, 1133, 3934, 5322, 8630, 9035, 0]",0.3403344170971297,2.16,0,3.48
21,"[1095, 3771, 3832, 3883, 3981, 4011, 4500]","[870, 1133, 3934, 5322, 8630, 9035, 0]",0.2615380527945777,2.68,1,3.42
22,"[1095, 3771, 3832, 3883, 3981, 4011, 4500]","[870, 1133, 3934, 5322, 8630, 9035, 0]",0.2615380527945777,2.68,1,3.42
23,"[1095, 3771, 3832, 3883, 3981, 4011, 4500]","[870, 1133, 3934, 6899, 8630, 9035, 0]",0.29045722033083987,2.47,1,3.42
36,"[1095, 3771, 3832, 3883, 3981, 4011, 4500]","[870, 1133, 3934, 8593, 8630, 9035, 0]",0.30487147536966563,2.38,1,3.42
48,"[1108, 3771, 3832, 3883, 3981, 4011, 4500]","[870, 1133, 3934, 8593, 8630, 9035, 0]",0.2913436737811018,2.47,1,3.3
56,"[1108, 3771, 3832, 3883, 3981, 4011, 4500]","[870, 1133, 4465, 8593, 8630, 9035, 0]",0.29136439086934374,2.47,1,3.3
58,"[1108, 3771, 3832, 3891, 3981, 4011, 4500]","[870, 1133, 4465, 8593, 8630, 9035, 0]",0.2932197288890705,2.45,1,3.3
60,"[1108, 3771, 3832, 3891, 3981, 4011, 4500]","[870, 1133, 4465, 8593, 8630, 9035, 0]",0.2932197288890705,2.45,0,3.3
64,"[1108, 3771, 3832, 3891, 3981, 4011, 4500]","[870, 1133, 4465, 8593, 8630, 9035, 0]",0.3055972915251871,2.37,1,3.18
67,"[1108, 3616, 3832, 3891, 3981, 4011, 4500]","[870, 1133, 4465, 8593, 8630, 9035, 0]",0.3252012221697988,2.25,1,3.18
68,"[1117, 3616, 3832, 3891, 3981, 4011, 4500]","[870, 1133, 4465, 8593, 8630, 9035, 0]",0.28850000500171963,2.49,1,3.47
71,"[1060, 3616, 3832, 3891, 3981, 4011, 4500]","[870, 1133, 4465, 8593, 8630, 9035, 0]",0.3718494749571575,1.98,1,3.27
